	T_air_sp	CO2_air_sp
619185600	16.0	700.0
619189200	16.0	700.0
619192800	20.0	1200.0
619196400	17.0	1400.0
619200000	16.0	898.0
619203600	17.0	1400.0
619207200	21.0	1500.0
619210800	23.0	1400.0
619214400	16.0	1500.0
619218000	16.0	757.0
619221600	16.0	700.0
619225200	16.0	729.0
619228800	16.0	700.0
619232400	16.0	700.0
619236000	16.0	700.0
619239600	16.0	700.0
619243200	16.0	700.0
619246800	16.0	700.0
619250400	16.0	700.0
619254000	16.0	700.0
619257600	16.0	700.0
619261200	16.0	700.0
619264800	16.0	700.0
619268400	16.0	800.0
619272000	16.0	800.0
619275600	16.0	700.0
619279200	22.0	1401.0
619282800	23.0	1402.0
619286400	23.0	1230.0
619290000	23.0	1498.0
619293600	23.0	1400.0
619297200	23.0	1399.0
619300800	21.0	1400.0
619304400	16.0	700.0
619308000	16.0	700.0
619311600	16.0	800.0
619315200	16.0	700.0
619318800	16.0	700.0
619322400	16.0	700.0
619326000	16.0	700.0
619329600	16.0	700.0
619333200	16.0	700.0
619336800	16.0	700.0
619340400	16.0	700.0
619344000	16.0	700.0
619347600	16.0	700.0
619351200	16.0	700.0
619354800	16.0	800.0
619358400	16.0	738.0
619362000	16.0	816.0
619365600	22.0	1401.0
619369200	22.0	1301.0
619372800	23.0	1498.0
619376400	23.0	1301.0
619380000	23.0	1498.0
619383600	22.0	1200.0
619387200	23.0	1200.0
619390800	16.0	700.0
619394400	16.0	800.0
619398000	16.0	700.0
619401600	16.0	700.0
619405200	16.0	700.0
619408800	16.0	700.0
619412400	16.0	700.0
619416000	16.0	700.0
619419600	16.0	700.0
619423200	16.0	700.0
619426800	16.0	700.0
619430400	16.0	700.0
619434000	16.0	700.0
619437600	16.0	700.0
619441200	16.0	800.0
619444800	16.0	792.0
619448400	16.0	756.0
619452000	20.0	1500.0
619455600	20.0	1200.0
619459200	18.0	1300.0
619462800	23.0	1497.0
619466400	23.0	1497.0
619470000	23.0	1493.0
619473600	22.0	1400.0
619477200	16.0	700.0
619480800	16.0	800.0
619484400	16.0	754.0
619488000	16.0	742.0
619491600	16.0	700.0
619495200	16.0	700.0
619498800	16.0	700.0
619502400	16.0	700.0
619506000	16.0	700.0
619509600	16.0	700.0
619513200	16.0	700.0
619516800	16.0	700.0
619520400	16.0	700.0
619524000	16.0	733.0
619527600	16.0	800.0
619531200	16.0	720.0
619534800	16.0	758.0
619538400	22.0	1297.0
619542000	23.0	1302.0
619545600	23.0	1301.0
619549200	23.0	1498.0
619552800	23.0	1498.0
619556400	23.0	1301.0
619560000	22.0	1200.0
619563600	16.0	700.0
619567200	16.0	774.0
619570800	16.0	750.0
619574400	16.0	896.0
619578000	16.0	700.0
619581600	16.0	700.0
619585200	16.0	700.0
619588800	16.0	700.0
619592400	16.0	700.0
619596000	16.0	700.0
619599600	16.0	700.0
619603200	16.0	700.0
619606800	16.0	700.0
619610400	16.0	700.0
619614000	16.0	800.0
619617600	16.0	700.0
619621200	16.0	810.0
619624800	22.0	1200.0
619628400	23.0	1302.0
619632000	23.0	1498.0
619635600	23.0	1498.0
619639200	23.0	1498.0
619642800	23.0	1301.0
619646400	22.0	1300.0
619650000	16.0	700.0
619653600	16.0	800.0
619657200	16.0	810.0
619660800	16.0	753.0
619664400	16.0	700.0
619668000	16.0	700.0
619671600	16.0	700.0
619675200	16.0	700.0
619678800	16.0	700.0
619682400	16.0	700.0
619686000	16.0	700.0
619689600	16.0	700.0
619693200	16.0	700.0
619696800	16.0	700.0
619700400	16.0	800.0
619704000	16.0	731.0
619707600	16.0	741.0
619711200	21.0	1500.0
619714800	23.0	1203.0
619718400	23.0	1498.0
619722000	21.0	1400.0
619725600	23.0	1298.0
619729200	22.0	1496.0
619732800	20.0	1500.0
619736400	16.0	700.0
619740000	16.0	700.0
619743600	16.0	800.0
619747200	16.0	813.0
619750800	16.0	700.0
619754400	16.0	700.0
619758000	16.0	700.0
619761600	16.0	700.0
619765200	16.0	700.0
619768800	16.0	700.0
619772400	16.0	700.0
619776000	16.0	700.0
619779600	16.0	700.0
619783200	16.0	700.0
619786800	16.0	800.0
619790400	16.0	700.0
619794000	16.0	814.0
619797600	19.99	1201.0
619801200	22.0	1496.0
619804800	22.0	1496.0
619808400	23.0	1399.0
619812000	23.0	1399.0
619815600	22.13	1452.0
619819200	21.0	1500.0
619822800	16.0	700.0
619826400	16.0	700.0
619830000	16.0	800.0
619833600	16.0	747.0
619837200	16.0	700.0
619840800	16.0	700.0
619844400	16.0	700.0
619848000	16.0	700.0
619851600	16.0	700.0
619855200	16.0	700.0
619858800	16.0	700.0
619862400	16.0	700.0
619866000	16.0	700.0
619869600	16.0	700.0
619873200	16.0	800.0
619876800	16.0	700.0
619880400	16.0	755.0
619884000	19.0	1300.0
619887600	23.0	1204.0
619891200	23.0	1417.0
619894800	23.0	1498.0
619898400	23.0	1497.0
619902000	23.0	1300.0
619905600	22.0	1200.0
619909200	16.0	700.0
619912800	16.0	700.0
619916400	16.0	800.0
619920000	16.0	812.0
619923600	16.0	700.0
619927200	16.0	700.0
619930800	16.0	700.0
619934400	16.0	700.0
619938000	16.0	700.0
619941600	16.0	700.0
619945200	16.0	700.0
619948800	16.0	700.0
619952400	16.0	700.0
619956000	16.0	700.0
619959600	16.0	800.0
619963200	16.0	725.0
619966800	16.0	743.0
619970400	21.0	1500.0
619974000	23.0	1202.0
619977600	23.0	1400.0
619981200	22.0	1496.0
619984800	21.0	1500.0
619988400	23.0	1301.0
619992000	22.0	1300.0
619995600	16.0	700.0
619999200	16.0	700.0
620002800	16.0	800.0
620006400	16.0	700.0
620010000	16.0	700.0
620013600	16.0	700.0
620017200	16.0	700.0
620020800	16.0	700.0
620024400	16.0	700.0
620028000	16.0	700.0
620031600	16.0	700.0
620035200	16.0	700.0
620038800	16.0	700.0
620042400	16.0	700.0
620046000	16.0	800.0
620049600	16.0	700.0
620053200	16.0	818.0
620056800	21.0	1400.0
620060400	22.0	1200.0
620064000	23.0	1399.0
620067600	23.0	1403.0
620071200	23.0	1299.0
620074800	22.0	1408.0
620078400	22.0	1300.0
620082000	16.0	700.0
620085600	16.0	800.0
620089200	17.0	1400.0
620092800	16.0	754.0
620096400	16.0	700.0
620100000	16.0	700.0
620103600	16.0	700.0
620107200	16.0	700.0
620110800	16.0	700.0
620114400	16.0	700.0
620118000	16.0	700.0
620121600	16.0	700.0
620125200	16.0	700.0
620128800	16.0	700.0
620132400	16.0	800.0
620136000	16.0	727.0
620139600	16.0	872.0
620143200	19.0	1300.0
620146800	18.0	1300.0
620150400	22.0	1398.0
620154000	21.0	1400.0
620157600	23.0	1307.0
620161200	22.0	1300.0
620164800	22.0	1200.0
620168400	16.0	700.0
620172000	16.0	800.0
620175600	16.0	965.0
620179200	16.0	700.0
620182800	16.0	700.0
620186400	16.0	700.0
620190000	16.0	700.0
620193600	16.0	700.0
620197200	16.0	700.0
620200800	16.0	700.0
620204400	16.0	700.0
620208000	16.0	700.0
620211600	16.0	700.0
620215200	16.0	700.0
620218800	16.0	800.0
620222400	16.0	800.0
620226000	16.0	751.0
620229600	22.0	1200.0
620233200	23.0	1207.0
620236800	23.0	1498.0
620240400	21.0	1400.0
620244000	16.0	700.0
620247600	18.0	1300.0
620251200	16.0	700.0
620254800	16.0	700.0
620258400	16.0	700.0
620262000	16.0	800.0
620265600	16.0	700.0
620269200	16.0	700.0
620272800	16.0	700.0
620276400	16.0	700.0
620280000	16.0	700.0
620283600	16.0	700.0
620287200	16.0	700.0
620290800	16.0	700.0
620294400	16.0	700.0
620298000	16.0	700.0
620301600	16.0	700.0
620305200	14.47	800.0
620308800	16.0	732.0
620312400	16.0	700.0
620316000	19.0	1200.0
620319600	23.0	1204.0
620323200	23.0	1400.0
620326800	16.0	700.0
620330400	16.0	700.0
620334000	16.0	700.0
620337600	16.0	700.0
620341200	16.0	700.0
620344800	16.0	700.0
620348400	16.0	800.0
620352000	16.0	700.0
620355600	16.0	700.0
620359200	16.0	700.0
620362800	16.0	700.0
620366400	16.0	700.0
620370000	16.0	700.0
620373600	16.0	700.0
620377200	16.0	700.0
620380800	16.0	700.0
620384400	16.0	700.0
620388000	16.0	700.0
620391600	16.0	800.0
620395200	16.0	700.0
620398800	16.0	700.0
620402400	16.0	726.0
620406000	16.0	700.0
620409600	16.0	700.0
620413200	16.0	813.0
620416800	22.0	1299.0
620420400	22.0	1400.0
620424000	20.0	1300.0
620427600	16.0	700.0
620431200	16.0	731.0
620434800	16.0	700.0
620438400	16.0	700.0
620442000	16.0	700.0
620445600	16.0	700.0
620449200	16.0	700.0
620452800	16.0	700.0
620456400	16.0	700.0
620460000	16.0	700.0
620463600	16.0	700.0
620467200	16.0	700.0
620470800	16.0	700.0
620474400	16.0	700.0
620478000	16.0	800.0
620481600	16.0	700.0
620485200	16.0	700.0
620488800	16.0	747.0
620492400	16.0	1028.0
620496000	16.0	886.0
620499600	16.0	748.0
620503200	16.0	752.0
620506800	16.0	700.0
620510400	16.0	700.0
620514000	16.0	800.0
620517600	14.49	800.0
620521200	16.0	700.0
620524800	16.0	700.0
620528400	16.0	737.0
620532000	16.0	700.0
620535600	16.0	700.0
620539200	16.0	700.0
620542800	16.0	700.0
620546400	16.0	700.0
620550000	16.0	727.0
620553600	16.0	700.0
620557200	16.0	724.0
620560800	16.0	700.0
620564400	16.0	800.0
620568000	16.0	800.0
620571600	16.0	700.0
620575200	21.0	1500.0
620578800	23.0	1304.0
620582400	23.0	1498.0
620586000	23.0	1204.0
620589600	23.0	1498.0
620593200	23.0	1296.0
620596800	19.1	1289.0
620600400	16.0	700.0
620604000	16.0	700.0
620607600	16.0	700.0
620611200	16.0	700.0
620614800	16.0	700.0
620618400	16.0	700.0
620622000	16.0	700.0
620625600	16.0	700.0
620629200	16.0	700.0
620632800	16.0	700.0
620636400	16.0	700.0
620640000	16.0	700.0
620643600	16.0	700.0
620647200	16.0	730.0
620650800	16.0	800.0
620654400	16.0	772.0
620658000	16.0	700.0
620661600	21.0	1500.0
620665200	23.0	1206.0
620668800	23.0	1498.0
620672400	23.0	1494.0
620676000	23.0	1498.0
620679600	23.0	1301.0
620683200	22.0	1300.0
620686800	16.0	700.0
620690400	16.0	700.0
620694000	16.0	800.0
620697600	16.0	700.0
620701200	16.0	700.0
620704800	16.0	700.0
620708400	16.0	700.0
620712000	16.0	700.0
620715600	16.0	700.0
620719200	16.0	700.0
620722800	16.0	700.0
620726400	16.0	700.0
620730000	16.0	700.0
620733600	16.0	700.0
620737200	16.0	800.0
620740800	16.0	726.0
620744400	16.0	700.0
620748000	21.0	1400.0
620751600	23.0	1304.0
620755200	23.0	1498.0
620758800	23.0	1498.0
620762400	22.0	1300.0
620766000	23.0	1301.0
620769600	22.0	1204.0
620773200	16.0	700.0
620776800	16.0	800.0
620780400	16.0	700.0
620784000	16.0	700.0
620787600	16.0	700.0
620791200	16.0	700.0
620794800	16.0	700.0
620798400	16.0	700.0
620802000	16.0	700.0
620805600	16.0	700.0
620809200	16.0	700.0
620812800	16.0	700.0
620816400	16.0	700.0
620820000	16.0	700.0
620823600	16.0	800.0
620827200	16.0	700.0
620830800	16.0	700.0
620834400	21.0	1400.0
620838000	23.0	1303.0
620841600	23.0	1498.0
620845200	23.0	1498.0
620848800	23.0	1399.0
620852400	23.0	1301.0
620856000	22.0	1300.0
620859600	16.0	700.0
620863200	14.6	800.0
620866800	16.0	700.0
620870400	16.0	700.0
620874000	16.0	700.0
620877600	16.0	700.0
620881200	16.0	700.0
620884800	16.0	700.0
620888400	16.0	700.0
620892000	16.0	700.0
620895600	16.0	700.0
620899200	16.0	700.0
620902800	16.0	700.0
620906400	16.0	700.0
620910000	15.35	800.0
620913600	16.0	800.0
620917200	16.0	700.0
620920800	21.0	1300.0
620924400	23.0	1302.0
620928000	23.0	1498.0
620931600	23.0	1498.0
620935200	23.0	1498.0
620938800	23.0	1299.0
620942400	22.0	1200.0
620946000	16.0	700.0
620949600	14.6	800.0
620953200	16.0	700.0
620956800	16.0	700.0
620960400	16.0	700.0
620964000	16.0	700.0
620967600	16.0	700.0
620971200	16.0	700.0
620974800	16.0	700.0
620978400	16.0	700.0
620982000	16.0	700.0
620985600	16.0	700.0
620989200	16.0	700.0
620992800	16.0	700.0
620996400	15.03	800.0
621000000	16.0	700.0
621003600	16.0	700.0
621007200	20.0	1500.0
621010800	23.0	1202.0
621014400	23.0	1400.0
621018000	22.15	1446.0
621021600	23.0	1399.0
621025200	23.0	1227.0
621028800	20.0	1300.0
621032400	16.0	700.0
621036000	16.0	700.0
621039600	16.0	800.0
621043200	16.0	700.0
621046800	16.0	700.0
621050400	16.0	700.0
621054000	16.0	700.0
621057600	16.0	700.0
621061200	16.0	700.0
621064800	16.0	700.0
621068400	16.0	700.0
621072000	16.0	700.0
621075600	16.0	700.0
621079200	16.0	700.0
621082800	16.0	800.0
621086400	16.0	800.0
621090000	16.0	700.0
621093600	20.0	1200.0
621097200	23.0	1202.0
621100800	23.0	1403.0
621104400	22.0	1398.0
621108000	22.0	1200.0
621111600	23.0	1200.0
621115200	21.0	1300.0
621118800	16.0	700.0
621122400	16.0	800.0
621126000	16.0	700.0
621129600	16.0	700.0
621133200	16.0	700.0
621136800	16.0	700.0
621140400	16.0	700.0
621144000	16.0	700.0
621147600	16.0	700.0
621151200	16.0	700.0
621154800	16.0	700.0
621158400	16.0	700.0
621162000	16.0	700.0
621165600	16.0	700.0
621169200	14.42	800.0
621172800	16.0	800.0
621176400	16.0	700.0
621180000	20.0	1300.0
621183600	22.0	1494.0
621187200	23.0	1399.0
621190800	21.0	1397.0
621194400	16.0	700.0
621198000	16.0	886.0
621201600	16.0	700.0
621205200	16.0	700.0
621208800	16.0	800.0
621212400	16.0	700.0
621216000	16.0	700.0
621219600	16.0	700.0
621223200	16.0	700.0
621226800	16.0	700.0
621230400	16.0	736.0
621234000	16.0	700.0
621237600	16.0	700.0
621241200	16.0	700.0
621244800	16.0	700.0
621248400	16.0	700.0
621252000	16.0	700.0
621255600	16.0	800.0
621259200	16.0	700.0
621262800	16.0	700.0
621266400	20.0	1200.0
621270000	22.0	1496.0
621273600	23.0	1400.0
621277200	23.0	1498.0
621280800	23.0	1498.0
621284400	22.94	1218.0
621288000	21.0	1400.0
621291600	16.0	775.0
621295200	16.0	800.0
621298800	16.0	700.0
621302400	16.0	700.0
621306000	16.0	700.0
621309600	16.0	700.0
621313200	16.0	700.0
621316800	16.0	700.0
621320400	16.0	700.0
621324000	16.0	700.0
621327600	16.0	700.0
621331200	16.0	700.0
621334800	16.0	700.0
621338400	16.0	700.0
621342000	16.0	700.0
621345600	16.0	700.0
621349200	16.0	700.0
621352800	20.0	1200.0
621356400	21.0	1400.0
621360000	18.0	1300.0
621363600	22.0	1200.0
621367200	23.0	1301.0
621370800	21.0	1400.0
621374400	16.0	700.0
621378000	16.0	700.0
621381600	16.0	800.0
621385200	16.0	700.0
621388800	16.0	700.0
621392400	16.0	700.0
621396000	16.0	700.0
621399600	16.0	700.0
621403200	16.0	700.0
621406800	16.0	700.0
621410400	16.0	700.0
621414000	16.0	700.0
621417600	16.0	700.0
621421200	16.0	700.0
621424800	16.0	700.0
621428400	14.46	800.0
621432000	16.0	700.0
621435600	16.0	700.0
621439200	16.0	756.0
621442800	17.0	1400.0
621446400	20.0	1500.0
621450000	22.0	1411.0
621453600	22.0	1301.0
621457200	22.0	1498.0
621460800	16.0	700.0
621464400	16.0	700.0
621468000	16.0	700.0
621471600	16.0	800.0
621475200	16.0	700.0
621478800	16.0	700.0
621482400	16.0	700.0
621486000	16.0	700.0
621489600	16.0	700.0
621493200	16.0	700.0
621496800	16.0	700.0
621500400	16.0	700.0
621504000	16.0	700.0
621507600	16.0	700.0
621511200	16.0	700.0
621514800	16.0	700.0
621518400	16.0	700.0
621522000	16.0	700.0
621525600	19.0	1200.0
621529200	22.94	1224.0
621532800	23.0	1401.0
621536400	23.0	1414.0
621540000	16.0	1500.0
621543600	20.0	1200.0
621547200	20.0	1200.0
621550800	16.0	700.0
621554400	16.0	700.0
621558000	16.0	800.0
621561600	16.0	700.0
621565200	16.0	700.0
621568800	16.0	700.0
621572400	16.0	700.0
621576000	16.0	700.0
621579600	16.0	700.0
621583200	16.0	700.0
621586800	16.0	700.0
621590400	16.0	700.0
621594000	16.0	700.0
621597600	16.0	700.0
621601200	16.0	800.0
621604800	16.0	700.0
621608400	16.0	700.0
621612000	20.0	1200.0
621615600	20.0	1200.0
621619200	19.0	1300.0
621622800	16.0	753.0
621626400	16.0	941.0
621630000	16.0	884.0
621633600	16.0	892.0
621637200	16.0	700.0
621640800	16.0	700.0
621644400	16.0	938.0
621648000	16.0	700.0
621651600	16.0	700.0
621655200	16.0	700.0
621658800	16.0	700.0
621662400	16.0	700.0
621666000	16.0	700.0
621669600	16.0	700.0
621673200	16.0	700.0
621676800	16.0	700.0
621680400	16.0	700.0
621684000	16.0	700.0
621687600	16.0	700.0
621691200	16.0	726.0
621694800	16.0	700.0
621698400	20.0	1200.0
621702000	22.0	1200.0
621705600	23.0	1210.0
621709200	22.0	1496.0
621712800	19.0	1300.0
621716400	19.0	1200.0
621720000	19.0	1200.0
621723600	16.0	700.0
621727200	16.0	800.0
621730800	16.0	700.0
621734400	16.0	700.0
621738000	16.0	700.0
621741600	16.0	700.0
621745200	16.0	700.0
621748800	16.0	700.0
621752400	16.0	740.0
621756000	16.0	700.0
621759600	16.0	700.0
621763200	16.0	700.0
621766800	16.0	700.0
621770400	16.0	700.0
621774000	16.0	700.0
621777600	16.0	700.0
621781200	16.0	700.0
621784800	16.0	1031.0
621788400	16.0	878.0
621792000	18.0	1300.0
621795600	18.0	1300.0
621799200	20.0	1300.0
621802800	22.0	1301.0
621806400	19.0	1200.0
621810000	16.0	700.0
621813600	16.0	800.0
621817200	16.0	700.0
621820800	16.0	700.0
621824400	16.0	700.0
621828000	16.0	700.0
621831600	16.0	700.0
621835200	16.0	700.0
621838800	16.0	700.0
621842400	16.0	700.0
621846000	16.0	700.0
621849600	16.0	700.0
621853200	16.0	700.0
621856800	16.0	700.0
621860400	16.0	800.0
621864000	16.0	700.0
621867600	16.0	700.0
621871200	16.0	755.0
621874800	16.0	878.0
621878400	21.0	1400.0
621882000	23.0	1402.0
621885600	23.0	1402.0
621889200	21.0	1401.0
621892800	20.0	1200.0
621896400	16.0	741.0
621900000	16.0	800.0
621903600	16.0	700.0
621907200	16.0	700.0
621910800	16.0	700.0
621914400	16.0	700.0
621918000	16.0	700.0
621921600	16.0	700.0
621925200	16.0	700.0
621928800	16.0	700.0
621932400	16.0	700.0
621936000	16.0	700.0
621939600	16.0	700.0
621943200	16.0	700.0
621946800	16.0	700.0
621950400	16.0	700.0
621954000	16.0	700.0
621957600	20.0	1500.0
621961200	20.0	1200.0
621964800	16.0	1500.0
621968400	20.0	1300.0
621972000	16.0	983.0
621975600	17.0	1400.0
621979200	16.0	756.0
621982800	16.0	700.0
621986400	16.0	700.0
621990000	16.0	700.0
621993600	16.0	700.0
621997200	16.0	700.0
622000800	16.0	700.0
622004400	16.0	892.0
622008000	16.0	700.0
622011600	16.0	700.0
622015200	16.0	700.0
622018800	16.0	700.0
622022400	16.0	700.0
622026000	16.0	700.0
622029600	16.0	800.0
622033200	16.0	700.0
622036800	16.0	800.0
622040400	16.0	723.0
622044000	16.0	700.0
622047600	16.0	700.0
622051200	16.0	747.0
622054800	17.0	1400.0
622058400	16.0	1494.0
622062000	16.0	1500.0
622065600	20.0	1300.0
622069200	16.0	700.0
622072800	16.0	700.0
622076400	15.26	800.0
622080000	15.2	800.0
622083600	16.0	727.0
622087200	16.0	719.0
622090800	16.0	700.0
622094400	16.0	800.0
622098000	15.24	800.0
622101600	15.31	800.0
622105200	15.27	800.0
622108800	15.24	800.0
622112400	15.51	800.0
622116000	15.49	800.0
622119600	15.5	800.0
622123200	16.0	722.0
622126800	16.0	700.0
622130400	17.0	1400.0
622134000	18.0	1300.0
622137600	21.0	1500.0
622141200	23.0	1304.0
622144800	21.0	1300.0
622148400	19.0	1200.0
622152000	19.0	1300.0
622155600	16.0	753.0
622159200	16.0	800.0
622162800	16.0	700.0
622166400	16.0	700.0
622170000	16.0	700.0
622173600	16.0	700.0
622177200	16.0	700.0
622180800	16.0	800.0
622184400	15.51	800.0
622188000	16.0	800.0
622191600	15.86	800.0
622195200	15.89	800.0
622198800	15.62	800.0
622202400	15.66	800.0
622206000	15.62	800.0
622209600	16.0	700.0
622213200	16.0	700.0
622216800	20.0	1300.0
622220400	23.0	1206.0
622224000	23.0	1402.0
622227600	22.0	1500.0
622231200	21.0	1400.0
622234800	22.0	1301.0
622238400	18.0	1300.0
622242000	16.0	700.0
622245600	16.0	800.0
622249200	16.0	700.0
622252800	16.0	728.0
622256400	16.0	700.0
622260000	16.0	700.0
622263600	16.0	700.0
622267200	16.0	700.0
622270800	16.0	700.0
622274400	16.0	700.0
622278000	16.0	724.0
622281600	16.0	735.0
622285200	16.0	791.0
622288800	16.0	800.0
622292400	16.0	800.0
622296000	16.0	700.0
622299600	16.0	700.0
622303200	20.0	1200.0
622306800	22.0	1301.0
622310400	20.0	1300.0
622314000	22.0	1301.0
622317600	23.0	1304.0
622321200	21.0	1500.0
622324800	18.0	1300.0
622328400	16.0	700.0
622332000	16.0	800.0
622335600	16.0	700.0
622339200	16.0	700.0
622342800	16.0	700.0
622346400	16.0	700.0
622350000	16.0	700.0
622353600	16.0	700.0
622357200	16.0	700.0
622360800	16.0	700.0
622364400	16.0	700.0
622368000	16.0	700.0
622371600	16.0	700.0
622375200	16.0	791.0
622378800	16.0	800.0
622382400	16.0	720.0
622386000	16.0	700.0
622389600	20.0	1200.0
622393200	22.0	1395.0
622396800	22.0	1301.0
622400400	18.04	1296.0
622404000	20.0	1500.0
622407600	19.0	1200.0
622411200	16.0	977.0
622414800	16.0	700.0
622418400	16.0	800.0
622422000	16.0	800.0
622425600	16.0	700.0
622429200	16.0	700.0
622432800	16.0	700.0
622436400	16.0	700.0
622440000	16.0	700.0
622443600	16.0	700.0
622447200	16.0	700.0
622450800	15.41	800.0
622454400	16.0	723.0
622458000	16.0	700.0
622461600	15.31	800.0
622465200	15.25	800.0
622468800	16.0	719.0
622472400	16.0	700.0
622476000	19.0	1300.0
622479600	22.0	1200.0
622483200	22.0	1500.0
622486800	17.0	1400.0
622490400	22.0	1200.0
622494000	20.0	1500.0
622497600	16.0	700.0
622501200	16.0	800.0
622504800	16.0	700.0
622508400	16.0	800.0
622512000	16.0	700.0
622515600	16.0	700.0
622519200	16.0	700.0
622522800	16.0	700.0
622526400	16.0	700.0
622530000	16.0	700.0
622533600	16.0	800.0
622537200	16.0	800.0
622540800	15.46	800.0
622544400	15.52	800.0
622548000	15.57	800.0
622551600	15.6	800.0
622555200	15.47	800.0
622558800	16.0	742.0
622562400	20.0	1300.0
622566000	22.0	1500.0
622569600	23.0	1304.0
622573200	23.0	1401.0
622576800	23.0	1304.0
622580400	22.0	1401.0
622584000	19.0	1300.0
622587600	16.0	800.0
622591200	16.0	1500.0
622594800	16.0	959.0
622598400	16.0	876.0
622602000	16.0	1097.0
622605600	16.0	700.0
622609200	16.0	700.0
622612800	16.0	700.0
622616400	16.0	700.0
622620000	16.0	700.0
622623600	16.0	700.0
622627200	16.0	700.0
622630800	15.24	800.0
622634400	15.28	800.0
622638000	16.0	700.0
622641600	15.61	800.0
622645200	16.0	794.0
622648800	20.0	1298.0
622652400	22.0	1500.0
622656000	23.0	1304.0
622659600	23.0	1400.0
622663200	23.0	1301.0
622666800	21.0	1300.0
622670400	16.0	1500.0
622674000	16.0	800.0
622677600	16.0	757.0
622681200	16.0	700.0
622684800	16.0	700.0
622688400	16.0	700.0
622692000	16.0	700.0
